image_id,x_1,y_1,width,height
003686.jpg,25,19,70,97
003687.jpg,106,74,130,180
003688.jpg,172,40,62,86
003689.jpg,176,71,130,180
003690.jpg,135,91,179,248
003691.jpg,120,80,140,194
003692.jpg,303,121,164,227
003693.jpg,598,34,252,349
003694.jpg,62,48,132,191
003695.jpg,47,48,86,119
003696.jpg,88,103,359,497
003697.jpg,154,101,208,288
003698.jpg,217,211,359,497
003699.jpg,15,29,122,157
003700.jpg,2,37,146,192
003701.jpg,84,46,99,137
003702.jpg,92,20,143,220
003703.jpg,155,72,99,137
003704.jpg,83,124,198,274
003705.jpg,48,36,122,169
003706.jpg,44,91,140,194
003707.jpg,123,76,274,432
003708.jpg,88,64,195,270
003709.jpg,171,38,190,263
003710.jpg,73,57,211,292
003711.jpg,121,71,133,184
003712.jpg,130,54,156,216
003713.jpg,58,80,135,187
003714.jpg,19,54,101,140
003715.jpg,94,47,148,205
003716.jpg,234,137,489,677
003717.jpg,98,71,127,176
003718.jpg,107,109,299,414
003719.jpg,110,132,325,450
003720.jpg,44,39,78,108
003721.jpg,41,51,130,180
003722.jpg,119,98,101,140
003723.jpg,90,93,229,317
003724.jpg,79,84,166,230
003725.jpg,38,71,143,172
003726.jpg,144,46,122,169
003727.jpg,195,114,153,212
003728.jpg,257,109,109,151
003729.jpg,179,44,117,162
003730.jpg,97,208,159,220
003731.jpg,401,75,190,263
003732.jpg,105,72,55,76
003733.jpg,116,13,117,162
003734.jpg,47,58,127,176
003735.jpg,56,53,151,209
003736.jpg,288,95,231,320
003737.jpg,32,29,91,126
003738.jpg,191,45,172,238
003739.jpg,371,70,187,259
003740.jpg,121,103,96,133
003741.jpg,1061,332,260,360
003742.jpg,98,82,348,482
003743.jpg,94,89,187,259
003744.jpg,141,35,68,94
003745.jpg,581,236,523,724
003746.jpg,54,19,135,187
003747.jpg,233,265,580,803
003748.jpg,77,49,83,115
003749.jpg,719,718,754,1044
003750.jpg,46,60,133,184
003751.jpg,113,57,114,158
003752.jpg,131,46,140,194
003753.jpg,136,108,166,230
003754.jpg,308,64,104,144
003755.jpg,84,59,185,256
003756.jpg,1163,434,481,666
003757.jpg,151,36,156,216
003758.jpg,246,75,70,97
003759.jpg,69,61,195,270
003760.jpg,107,51,151,209
003761.jpg,86,70,307,425
003762.jpg,38,53,83,115
003763.jpg,1,58,161,223
003764.jpg,91,42,91,126
003765.jpg,75,44,143,198
003766.jpg,36,46,99,137
003767.jpg,498,187,1061,1469
003768.jpg,304,135,367,508
003769.jpg,202,41,91,126
003770.jpg,18,50,112,155
003771.jpg,873,134,543,752
003772.jpg,125,104,133,184
003773.jpg,52,61,229,317
003774.jpg,285,36,200,277
003775.jpg,485,351,572,792
003776.jpg,90,104,159,220
003777.jpg,46,62,117,162
003778.jpg,165,44,78,108
003779.jpg,102,65,153,212
003780.jpg,108,92,247,342
003781.jpg,74,111,200,277
003782.jpg,95,70,153,212
003783.jpg,58,33,146,202
003784.jpg,32,26,140,194
003785.jpg,259,53,164,227
003786.jpg,1,58,146,202
003787.jpg,79,76,112,155
003788.jpg,208,36,138,191
003789.jpg,1742,220,939,1300
003790.jpg,60,155,203,281
003791.jpg,94,85,156,216
003792.jpg,164,179,179,248
003793.jpg,192,140,395,547
003794.jpg,66,31,208,281
003795.jpg,203,109,421,583
003796.jpg,268,65,91,126
003797.jpg,101,57,185,245
003798.jpg,192,22,138,191
003799.jpg,126,70,161,223
003800.jpg,67,102,211,292
003801.jpg,107,84,203,281
003802.jpg,279,18,179,248
003803.jpg,91,104,169,234
003804.jpg,86,101,130,180
003805.jpg,100,45,146,202
003806.jpg,65,94,218,302
003807.jpg,44,68,179,248
003808.jpg,104,28,78,108
003809.jpg,172,39,75,104
003810.jpg,87,69,203,281
003811.jpg,213,124,224,310
003812.jpg,100,93,281,389
003813.jpg,20,102,263,364
003814.jpg,341,176,226,313
003815.jpg,1,70,211,265
003816.jpg,111,69,182,252
003817.jpg,50,63,81,112
003818.jpg,79,63,156,216
003819.jpg,107,41,101,140
003820.jpg,152,69,185,256
003821.jpg,432,436,741,1026
003822.jpg,53,34,195,270
003823.jpg,190,88,117,162
003824.jpg,84,112,255,353
003825.jpg,188,76,224,310
003826.jpg,72,42,88,122
003827.jpg,118,46,127,176
003828.jpg,266,108,174,241
003829.jpg,76,87,244,338
003830.jpg,112,168,179,248
003831.jpg,206,106,177,236
003832.jpg,236,88,192,266
003833.jpg,189,41,86,119
003834.jpg,83,71,81,112
003835.jpg,110,85,107,148
003836.jpg,272,44,148,205
003837.jpg,340,123,250,346
003838.jpg,128,85,187,259
003839.jpg,75,42,122,169
003840.jpg,56,25,156,212
003841.jpg,140,138,94,130
003842.jpg,84,78,135,187
003843.jpg,116,64,107,148
003844.jpg,400,201,340,605
003845.jpg,55,26,195,270
003846.jpg,106,78,268,320
003847.jpg,85,26,161,223
003848.jpg,184,104,130,180
003849.jpg,24,41,125,173
003850.jpg,1,50,169,222
003851.jpg,185,37,101,140
003852.jpg,211,34,47,65
003853.jpg,75,86,166,230
003854.jpg,119,3,187,259
003855.jpg,129,46,179,248
003856.jpg,66,45,81,112
003857.jpg,171,44,174,241
003858.jpg,108,100,226,313
003859.jpg,33,78,278,352
003860.jpg,49,57,140,194
003861.jpg,381,208,208,288
003862.jpg,58,96,205,284
003863.jpg,92,37,177,245
003864.jpg,94,95,231,320
003865.jpg,20,59,211,262
003866.jpg,64,1,135,187
003867.jpg,182,157,140,194
003868.jpg,34,34,104,144
003869.jpg,260,32,94,130
003870.jpg,90,70,122,169
003871.jpg,156,47,125,173
003872.jpg,97,78,125,173
003873.jpg,91,53,135,187
003874.jpg,120,64,138,191
003875.jpg,86,22,270,374
003876.jpg,65,16,309,380
003877.jpg,63,68,169,234
003878.jpg,191,29,101,140
003879.jpg,133,68,263,364
003880.jpg,172,79,133,184
003881.jpg,41,78,127,176
003882.jpg,104,96,156,216
003883.jpg,38,49,101,140
003884.jpg,67,52,242,335
003885.jpg,80,92,218,302
003886.jpg,111,57,179,248
003887.jpg,49,15,81,122
003888.jpg,54,42,109,151
003889.jpg,84,51,265,367
003890.jpg,22,87,278,385
003891.jpg,65,45,133,184
003892.jpg,321,94,354,490
003893.jpg,251,70,174,241
003894.jpg,94,19,65,90
003895.jpg,97,64,161,223
003896.jpg,63,44,130,180
003897.jpg,192,81,244,338
003898.jpg,42,153,257,344
003899.jpg,314,89,380,526
003900.jpg,207,61,185,256
003901.jpg,146,85,247,342
003902.jpg,54,28,114,158
003903.jpg,169,102,112,155
003904.jpg,146,119,75,104
003905.jpg,79,65,70,97
003906.jpg,46,37,112,155
003907.jpg,260,144,169,234
003908.jpg,37,14,148,205
003909.jpg,75,106,208,288
003910.jpg,182,78,146,202
003911.jpg,110,181,244,338
003912.jpg,13,19,99,137
003913.jpg,52,33,65,90
003914.jpg,211,67,172,238
003915.jpg,42,22,86,119
003916.jpg,273,272,447,619
003917.jpg,176,39,122,169
003918.jpg,216,94,164,227
003919.jpg,181,108,99,137
003920.jpg,69,117,78,108
003921.jpg,120,74,198,274
003922.jpg,70,35,101,140
003923.jpg,141,39,127,176
003924.jpg,211,112,198,274
003925.jpg,111,86,148,205
003926.jpg,458,395,351,486
003927.jpg,416,173,213,295
003928.jpg,60,75,122,169
003929.jpg,109,53,247,342
003930.jpg,46,36,114,158
003931.jpg,73,89,192,266
003932.jpg,127,59,257,356
003933.jpg,301,236,575,796
003934.jpg,111,210,322,446
003935.jpg,113,129,172,238
003936.jpg,98,117,190,263
003937.jpg,403,75,252,349
003938.jpg,331,17,208,288
003939.jpg,395,73,315,436
003940.jpg,22,81,281,370
003941.jpg,66,59,242,335
003942.jpg,145,57,88,122
003943.jpg,159,24,153,212
003944.jpg,78,37,185,256
003945.jpg,71,65,101,140
003946.jpg,143,17,112,155
003947.jpg,559,30,138,191
003948.jpg,92,64,133,184
003949.jpg,96,138,291,403
003950.jpg,349,129,320,443
003951.jpg,82,82,179,248
003952.jpg,323,83,416,576
003953.jpg,190,14,60,83
003954.jpg,185,113,169,234
003955.jpg,34,55,281,389
003956.jpg,60,75,270,374
003957.jpg,128,33,78,108
003958.jpg,45,50,70,97
003959.jpg,104,41,312,432
003960.jpg,261,245,481,666
003961.jpg,63,31,143,198
003962.jpg,71,85,161,223
003963.jpg,90,49,140,194
003964.jpg,177,89,94,130
003965.jpg,128,70,205,284
003966.jpg,184,106,172,238
003967.jpg,158,72,190,263
003968.jpg,150,31,122,169
003969.jpg,150,49,169,234
003970.jpg,36,28,190,263
003971.jpg,359,100,203,281
003972.jpg,61,36,107,148
003973.jpg,6,66,161,201
003974.jpg,43,72,104,141
003975.jpg,49,79,255,353
003976.jpg,6,78,205,284
003977.jpg,46,15,305,439
003978.jpg,156,74,122,169
003979.jpg,329,33,112,155
003980.jpg,6,46,200,277
003981.jpg,52,140,257,356
003982.jpg,283,100,109,151
003983.jpg,258,172,697,965
003984.jpg,70,94,200,277
003985.jpg,118,165,273,378
003986.jpg,49,65,190,263
003987.jpg,35,56,125,173
003988.jpg,56,77,133,183
003989.jpg,115,70,120,166
003990.jpg,88,30,187,259
003991.jpg,12,45,169,234
003992.jpg,70,44,91,126
003993.jpg,65,80,255,353
003994.jpg,45,62,47,65
003995.jpg,74,74,200,277
003996.jpg,52,25,70,97
003997.jpg,105,55,169,234
003998.jpg,66,2,317,439
003999.jpg,145,93,195,270
004000.jpg,53,15,127,176
004001.jpg,50,59,91,126
004002.jpg,100,41,117,162
004003.jpg,110,71,166,230
004004.jpg,30,56,330,441
004005.jpg,215,67,122,169
004006.jpg,70,56,250,346
004007.jpg,138,77,151,209
004008.jpg,228,39,164,227
004009.jpg,34,61,265,367
004010.jpg,179,74,75,104
004011.jpg,33,23,73,101
004012.jpg,182,31,143,198
004013.jpg,295,63,86,119
004014.jpg,492,216,393,544
004015.jpg,170,37,166,230
004016.jpg,187,64,216,299
004017.jpg,326,182,117,162
004018.jpg,101,71,164,227
004019.jpg,159,34,99,137
004020.jpg,38,73,221,306
004021.jpg,52,48,83,115
004022.jpg,144,67,143,198
004023.jpg,3,68,153,168
004024.jpg,139,210,309,428
004025.jpg,65,75,109,151
004026.jpg,222,44,83,115
004027.jpg,152,89,161,223
004028.jpg,17,61,237,302
004029.jpg,32,38,116,169
004030.jpg,62,63,213,295
004031.jpg,46,89,237,328
004032.jpg,83,54,216,299
004033.jpg,338,60,333,461
004034.jpg,257,191,338,468
004035.jpg,135,22,151,209
004036.jpg,108,29,122,169
004037.jpg,7,29,169,234
004038.jpg,57,79,151,209
004039.jpg,91,67,140,194
004040.jpg,23,29,294,407
004041.jpg,175,45,44,61
004042.jpg,97,75,216,299
004043.jpg,113,53,187,259
004044.jpg,73,80,164,227
004045.jpg,353,133,312,432
004046.jpg,39,52,143,198
004047.jpg,50,30,94,130
004048.jpg,58,103,185,256
004049.jpg,176,76,96,133
004050.jpg,88,77,229,317
004051.jpg,583,78,346,479
004052.jpg,80,70,174,241
004053.jpg,113,136,179,248
004054.jpg,97,64,112,155
004055.jpg,193,57,135,187
004056.jpg,184,191,572,792
004057.jpg,66,50,200,277
004058.jpg,116,61,166,230
004059.jpg,42,52,81,112
004060.jpg,265,113,122,169
004061.jpg,265,142,182,252
004062.jpg,94,30,187,259
004063.jpg,60,25,94,130
004064.jpg,260,123,101,140
004065.jpg,163,128,299,414
004066.jpg,69,68,138,191
004067.jpg,115,284,705,976
004068.jpg,166,60,177,245
004069.jpg,121,24,127,176
004070.jpg,78,79,455,630
004071.jpg,216,54,148,205
004072.jpg,113,54,172,238
004073.jpg,201,94,208,306
004074.jpg,104,135,198,274
004075.jpg,226,198,265,367
004076.jpg,712,170,281,389
004077.jpg,102,58,164,227
004078.jpg,269,26,140,194
004079.jpg,41,150,242,335
004080.jpg,51,54,252,333
004081.jpg,35,30,122,169
004082.jpg,208,106,151,209
004083.jpg,61,39,117,162
004084.jpg,107,37,101,140
004085.jpg,170,51,140,194
004086.jpg,24,54,88,122
004087.jpg,95,26,130,180
004088.jpg,90,98,179,248
004089.jpg,184,37,55,76
004090.jpg,101,63,104,144
004091.jpg,300,17,68,94
004092.jpg,166,259,325,450
004093.jpg,264,222,465,644
004094.jpg,85,79,177,245
004095.jpg,223,84,140,194
004096.jpg,99,75,185,256
004097.jpg,72,78,205,284
004098.jpg,85,13,117,162
004099.jpg,84,42,135,187
004100.jpg,101,41,198,274
004101.jpg,101,84,218,302
004102.jpg,200,35,130,180
004103.jpg,458,16,216,299
004104.jpg,133,36,158,266
004105.jpg,462,67,208,288
004106.jpg,72,127,335,404
004107.jpg,172,119,200,277
004108.jpg,122,68,127,176
004109.jpg,206,54,179,248
004110.jpg,162,72,86,119
004111.jpg,166,39,156,216
004112.jpg,56,56,140,194
004113.jpg,138,51,117,162
004114.jpg,176,161,164,227
004115.jpg,47,44,130,180
004116.jpg,225,59,299,414
004117.jpg,106,36,133,184
004118.jpg,448,184,980,1357
004119.jpg,88,71,140,194
004120.jpg,101,78,159,220
004121.jpg,63,105,208,288
004122.jpg,120,58,104,144
004123.jpg,208,130,127,176
004124.jpg,98,53,125,173
004125.jpg,85,106,143,198
004126.jpg,188,93,286,396
004127.jpg,43,88,224,310
004128.jpg,102,100,205,284
004129.jpg,94,80,146,202
004130.jpg,118,51,57,79
004131.jpg,110,78,216,299
004132.jpg,92,70,200,277
004133.jpg,220,51,174,241
004134.jpg,137,71,125,173
004135.jpg,86,25,60,83
004136.jpg,617,579,933,1292
004137.jpg,161,60,88,122
004138.jpg,120,89,187,259
004139.jpg,112,53,47,65
004140.jpg,135,67,135,187
004141.jpg,212,112,122,169
004142.jpg,96,27,130,180
004143.jpg,49,77,138,191
004144.jpg,482,120,224,310
004145.jpg,96,96,190,263
004146.jpg,73,27,344,471
004147.jpg,108,57,78,108
004148.jpg,11,88,218,266
004149.jpg,206,88,218,302
004150.jpg,86,47,164,227
004151.jpg,438,139,192,266
004152.jpg,9,34,208,288
004153.jpg,75,35,148,205
004154.jpg,227,227,450,623
004155.jpg,32,29,151,209
004156.jpg,103,79,143,198
004157.jpg,45,82,68,94
004158.jpg,42,33,65,90
004159.jpg,80,70,159,220
004160.jpg,91,49,135,187
004161.jpg,386,78,268,371
004162.jpg,43,32,140,194
004163.jpg,938,233,387,536
004164.jpg,266,49,88,122
004165.jpg,264,49,86,119
004166.jpg,32,70,187,259
004167.jpg,46,59,81,112
004168.jpg,70,25,205,284
004169.jpg,121,55,151,209
004170.jpg,87,63,112,155
004171.jpg,52,150,213,295
004172.jpg,12,70,229,317
004173.jpg,110,20,156,216
004174.jpg,56,41,104,144
004175.jpg,145,76,205,284
004176.jpg,199,63,192,266
004177.jpg,104,61,224,310
004178.jpg,118,108,239,306
004179.jpg,84,46,169,234
004180.jpg,84,93,182,252
004181.jpg,26,85,242,335
004182.jpg,160,48,130,180
004183.jpg,194,65,244,338
004184.jpg,45,57,244,338
004185.jpg,127,41,117,162
004186.jpg,170,61,143,198
004187.jpg,35,101,231,320
004188.jpg,362,397,289,400
004189.jpg,358,211,276,382
004190.jpg,108,113,166,230
004191.jpg,228,77,179,248
004192.jpg,98,7,112,155
004193.jpg,79,64,81,112
004194.jpg,81,49,117,162
004195.jpg,179,80,166,230
004196.jpg,239,150,172,238
004197.jpg,48,23,203,271
004198.jpg,1,25,143,198
004199.jpg,65,44,83,115
004200.jpg,89,72,208,295
004201.jpg,78,145,338,468
004202.jpg,148,51,122,169
004203.jpg,245,85,99,137
004204.jpg,151,58,104,144
004205.jpg,82,73,140,194
004206.jpg,44,36,112,143
004207.jpg,117,24,47,65
004208.jpg,147,37,65,90
004209.jpg,184,43,104,144
004210.jpg,128,57,224,310
004211.jpg,38,113,244,338
004212.jpg,69,102,218,302
004213.jpg,77,66,151,209
004214.jpg,132,26,140,194
004215.jpg,89,122,198,274
004216.jpg,89,109,229,317
004217.jpg,136,101,146,202
004218.jpg,132,12,70,97
004219.jpg,80,39,146,202
004220.jpg,116,84,127,176
004221.jpg,58,75,140,194
004222.jpg,242,79,140,194
004223.jpg,17,17,114,158
004224.jpg,203,58,208,288
004225.jpg,98,89,148,205
004226.jpg,62,100,205,284
004227.jpg,32,103,281,389
004228.jpg,15,73,185,256
004229.jpg,63,102,127,176
004230.jpg,99,105,195,270
004231.jpg,7,52,203,252
004232.jpg,81,71,252,349
004233.jpg,48,51,263,364
004234.jpg,156,102,99,137
004235.jpg,331,132,645,893
004236.jpg,70,68,221,306
004237.jpg,30,69,257,356
004238.jpg,123,47,94,130
004239.jpg,94,66,107,148
004240.jpg,4,29,104,144
004241.jpg,30,90,138,191
004242.jpg,242,45,216,299
004243.jpg,75,68,185,256
004244.jpg,52,105,260,360
004245.jpg,65,36,57,79
004246.jpg,338,241,863,1195
004247.jpg,65,105,260,360
004248.jpg,9,57,300,440
004249.jpg,98,55,143,198
004250.jpg,149,76,257,356
004251.jpg,41,52,91,126
004252.jpg,45,236,491,680
004253.jpg,430,4,551,763
004254.jpg,145,115,148,205
004255.jpg,93,68,135,187
004256.jpg,138,71,99,137
004257.jpg,182,45,104,144
004258.jpg,222,117,411,569
004259.jpg,383,102,130,180
004260.jpg,14,78,153,212
004261.jpg,121,31,104,144
004262.jpg,212,38,101,140
004263.jpg,316,107,200,277
004264.jpg,165,188,151,189
004265.jpg,95,81,239,331
004266.jpg,58,18,226,313
004267.jpg,114,127,185,256
004268.jpg,179,103,190,263
004269.jpg,74,30,182,252
004270.jpg,1,25,96,133
004271.jpg,118,45,133,184
004272.jpg,230,40,166,230
004273.jpg,233,38,164,227
004274.jpg,58,111,182,252
004275.jpg,119,87,218,302
004276.jpg,107,70,101,140
004277.jpg,282,79,268,371
004278.jpg,127,39,94,130
004279.jpg,25,72,289,400
004280.jpg,92,49,99,137
004281.jpg,52,33,86,119
004282.jpg,1938,231,278,385
004283.jpg,98,78,203,281
004284.jpg,175,31,122,169
004285.jpg,60,63,221,306
004286.jpg,890,402,491,680
004287.jpg,59,56,138,191
004288.jpg,210,117,382,529
004289.jpg,121,32,57,79
004290.jpg,31,79,270,374
004291.jpg,31,104,283,392
004292.jpg,202,25,395,547
004293.jpg,50,13,75,104
004294.jpg,37,126,187,259
004295.jpg,87,162,299,414
004296.jpg,435,96,138,191
004297.jpg,91,94,307,425
004298.jpg,109,58,161,223
004299.jpg,460,159,380,526
004300.jpg,96,33,109,151
004301.jpg,126,131,315,436
004302.jpg,182,83,166,230
004303.jpg,359,297,364,504
004304.jpg,93,18,192,239
004305.jpg,111,59,208,288
004306.jpg,38,57,127,176
004307.jpg,177,65,187,259
004308.jpg,149,55,122,169
004309.jpg,101,71,133,184
004310.jpg,177,43,127,176
004311.jpg,195,65,177,245
004312.jpg,235,94,190,263
004313.jpg,8,90,276,382
004314.jpg,37,103,221,306
004315.jpg,157,72,330,457
004316.jpg,234,97,88,122
004317.jpg,84,19,101,140
004318.jpg,60,123,283,392
004319.jpg,220,141,88,122
004320.jpg,135,91,153,212
004321.jpg,115,103,234,324
004322.jpg,1296,497,525,727
004323.jpg,22,61,104,144
004324.jpg,284,60,164,227
004325.jpg,169,53,164,227
004326.jpg,41,62,260,360
004327.jpg,178,77,133,184
004328.jpg,460,50,81,112
004329.jpg,464,554,998,1382
004330.jpg,144,47,166,230
004331.jpg,87,11,211,292
004332.jpg,59,88,198,274
004333.jpg,502,388,1030,1426
004334.jpg,127,27,153,212
004335.jpg,147,71,65,90
004336.jpg,244,43,169,234
004337.jpg,155,34,83,115
004338.jpg,53,33,109,151
004339.jpg,102,75,143,198
004340.jpg,540,100,250,346
004341.jpg,103,48,86,119
004342.jpg,135,49,156,216
004343.jpg,155,81,187,259
004344.jpg,146,59,153,212
004345.jpg,106,33,127,176
004346.jpg,83,105,146,202
004347.jpg,245,34,114,158
004348.jpg,126,144,156,216
004349.jpg,204,233,455,630
004350.jpg,36,24,164,227
004351.jpg,216,52,125,173
004352.jpg,41,32,78,108
004353.jpg,19,33,166,230
004354.jpg,85,134,268,363
004355.jpg,314,374,1079,1494
004356.jpg,87,45,133,184
004357.jpg,79,58,99,137
004358.jpg,327,91,315,436
004359.jpg,121,88,172,238
004360.jpg,199,70,159,220
004361.jpg,184,43,213,270
004362.jpg,95,63,172,238
004363.jpg,82,58,195,270
004364.jpg,74,30,52,72
004365.jpg,160,76,94,130
004366.jpg,69,86,140,194
004367.jpg,51,60,120,166
004368.jpg,15,35,148,205
004369.jpg,102,115,250,346
004370.jpg,186,52,101,140
004371.jpg,87,36,127,176
004372.jpg,108,36,156,216
004373.jpg,116,66,135,187
004374.jpg,683,209,255,353
004375.jpg,66,66,159,205
004376.jpg,90,45,57,79
004377.jpg,574,60,299,414
004378.jpg,786,595,991,1372
004379.jpg,88,18,159,220
004380.jpg,56,36,78,102
004381.jpg,142,8,185,256
004382.jpg,96,50,198,274
004383.jpg,90,74,151,209
004384.jpg,59,81,185,256
004385.jpg,43,50,127,176
004386.jpg,321,413,1027,1422
004387.jpg,248,55,156,216
004388.jpg,227,19,112,155
004389.jpg,224,18,133,184
004390.jpg,148,46,138,191
004391.jpg,113,50,169,234
004392.jpg,808,574,725,1004
004393.jpg,97,67,166,230
004394.jpg,130,46,138,191
004395.jpg,135,104,179,248
004396.jpg,155,96,179,248
004397.jpg,70,83,234,324
004398.jpg,132,26,70,97
004399.jpg,89,51,286,396
004400.jpg,103,132,195,270
004401.jpg,96,19,49,68
004402.jpg,42,37,117,162
004403.jpg,649,254,1139,1577
004404.jpg,123,124,195,270
004405.jpg,410,298,497,688
004406.jpg,146,35,52,72
004407.jpg,98,83,120,166
004408.jpg,116,53,211,292
004409.jpg,52,12,44,61
004410.jpg,11,167,174,241
004411.jpg,159,70,122,169
004412.jpg,82,1,367,508
004413.jpg,63,47,146,202
004414.jpg,86,89,283,392
004415.jpg,48,45,91,126
004416.jpg,213,76,109,151
004417.jpg,108,62,172,238
004418.jpg,324,257,224,310
004419.jpg,101,62,200,277
004420.jpg,45,82,187,259
004421.jpg,52,46,34,47
004422.jpg,28,66,252,349
004423.jpg,96,63,177,245
004424.jpg,483,93,252,349
004425.jpg,78,76,122,169
004426.jpg,125,88,159,220
004427.jpg,76,92,153,212
004428.jpg,19,25,44,61
004429.jpg,77,44,161,223
004430.jpg,28,32,70,97
004431.jpg,176,50,109,151
004432.jpg,98,21,226,313
004433.jpg,124,36,177,245
004434.jpg,48,85,273,378
004435.jpg,200,49,88,122
004436.jpg,89,77,177,245
004437.jpg,740,410,686,950
004438.jpg,119,37,107,148
004439.jpg,173,63,164,227
004440.jpg,37,53,250,344
004441.jpg,52,17,81,112
004442.jpg,26,66,153,212
004443.jpg,702,60,169,234
004444.jpg,97,27,88,122
004445.jpg,106,108,133,184
004446.jpg,156,30,104,144
004447.jpg,47,35,99,137
004448.jpg,184,54,260,360
004449.jpg,96,21,224,310
004450.jpg,36,73,338,424
004451.jpg,39,53,146,202
004452.jpg,176,61,104,144
004453.jpg,308,79,159,220
004454.jpg,264,74,153,212
004455.jpg,75,36,226,313
004456.jpg,97,35,127,176
004457.jpg,90,37,55,76
004458.jpg,215,34,83,115
004459.jpg,305,41,125,173
004460.jpg,74,66,195,270
004461.jpg,57,71,153,212
004462.jpg,101,47,75,104
004463.jpg,56,34,159,220
004464.jpg,40,40,83,115
004465.jpg,50,88,205,280
004466.jpg,132,101,117,162
004467.jpg,327,49,174,241
004468.jpg,178,57,361,500
004469.jpg,133,91,192,266
004470.jpg,115,83,185,256
004471.jpg,13,28,70,97
004472.jpg,96,50,198,274
004473.jpg,21,17,99,137
004474.jpg,191,94,104,144
004475.jpg,924,233,520,720
004476.jpg,98,78,169,234
004477.jpg,159,93,205,284
004478.jpg,43,46,151,209
004479.jpg,146,44,70,97
004480.jpg,295,348,666,922
004481.jpg,105,101,185,256
004482.jpg,105,28,70,97
004483.jpg,192,205,419,580
004484.jpg,128,57,153,212
004485.jpg,128,33,91,126
004486.jpg,418,53,203,281
004487.jpg,249,246,450,623
004488.jpg,206,90,367,508
004489.jpg,126,40,114,158
004490.jpg,184,129,224,310
004491.jpg,11,50,146,202
004492.jpg,55,46,187,259
004493.jpg,35,26,96,133
004494.jpg,233,149,257,356
004495.jpg,38,78,130,180
004496.jpg,91,71,169,234
004497.jpg,384,225,666,922
004498.jpg,35,40,117,162
004499.jpg,1,5,138,191
004500.jpg,132,62,190,263
004501.jpg,150,20,73,101
004502.jpg,130,80,226,313
004503.jpg,278,83,138,191
004504.jpg,233,85,213,295
004505.jpg,283,45,182,252
004506.jpg,70,28,78,108
004507.jpg,234,18,130,180
004508.jpg,183,63,114,158
004509.jpg,96,77,174,241
004510.jpg,112,36,125,173
004511.jpg,150,106,195,270
004512.jpg,82,57,172,238
